season,round,fixture_id,kickoff_utc,home_id,away_id,home_score,away_score,teamsheet_status,model,p_away_31_plus,p_away_21_30,p_away_16_20,p_away_11_15,p_away_6_10,p_away_1_5,p_draw,p_home_1_5,p_home_6_10,p_home_11_15,p_home_16_20,p_home_21_30,p_home_31_plus,pick_winner,pick_margin,request_hash,model_version
202201,9,271838,2022-12-03T13:00:00+00:00,zebre-parma,glasgow-warriors,17,45,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,9,271838,2022-12-03T13:00:00+00:00,zebre-parma,glasgow-warriors,17,45,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,9,271843,2022-12-03T15:15:00+00:00,connacht-rugby,benetton-rugby,38,19,ok,elo,0.008726,0.029231,0.032306,0.050182,0.071243,0.09244,0.020755,0.11221,0.119453,0.116223,0.103352,0.146395,0.097484,home,10,,
202201,9,271843,2022-12-03T15:15:00+00:00,connacht-rugby,benetton-rugby,38,19,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,9,271843,2022-12-03T15:15:00+00:00,connacht-rugby,benetton-rugby,38,19,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,9,271842,2022-12-03T18:00:00+00:00,vodacom-bulls,cardiff-rugby,45,9,ok,elo,0.00081,0.004573,0.006869,0.013451,0.024075,0.039383,0.010108,0.063127,0.084722,0.103922,0.116505,0.231167,0.301288,home,21,,
202201,9,271842,2022-12-03T18:00:00+00:00,vodacom-bulls,cardiff-rugby,45,9,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,9,271842,2022-12-03T18:00:00+00:00,vodacom-bulls,cardiff-rugby,45,9,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,9,271844,2022-12-03T19:35:00+00:00,leinster-rugby,ulster-rugby,38,29,ok,elo,0.002898,0.012608,0.016232,0.028263,0.044976,0.065414,0.015696,0.09106,0.108659,0.118504,0.118122,0.197214,0.180354,home,15,,
202201,9,271844,2022-12-03T19:35:00+00:00,leinster-rugby,ulster-rugby,38,29,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,9,271844,2022-12-03T19:35:00+00:00,leinster-rugby,ulster-rugby,38,29,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,9,271841,2022-12-04T11:30:00+00:00,10bet-lions,scarlets,32,15,ok,elo,0.002323,0.010603,0.014042,0.024977,0.040605,0.060334,0.014657,0.08617,0.105045,0.117037,0.11918,0.205273,0.199755,home,15,,
202201,9,271841,2022-12-04T11:30:00+00:00,10bet-lions,scarlets,32,15,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,9,271841,2022-12-04T11:30:00+00:00,10bet-lions,scarlets,32,15,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,10,271846,2022-12-23T15:00:00+00:00,hollywoodbets-sharks,10bet-lions,37,10,ok,elo,0.009641,0.031473,0.034269,0.052645,0.073918,0.094856,0.02116,0.113625,0.11963,0.115115,0.101241,0.141164,0.091262,home,10,,
202201,10,271846,2022-12-23T15:00:00+00:00,hollywoodbets-sharks,10bet-lions,37,10,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271846,2022-12-23T15:00:00+00:00,hollywoodbets-sharks,10bet-lions,37,10,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,10,271847,2022-12-23T17:15:00+00:00,dhl-stormers,vodacom-bulls,37,27,ok,elo,0.009005,0.029922,0.032915,0.050951,0.072083,0.093206,0.020884,0.112669,0.119526,0.115891,0.102699,0.144752,0.095497,home,10,,
202201,10,271847,2022-12-23T17:15:00+00:00,dhl-stormers,vodacom-bulls,37,27,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271847,2022-12-23T17:15:00+00:00,dhl-stormers,vodacom-bulls,37,27,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,10,271845,2022-12-23T19:35:00+00:00,glasgow-warriors,edinburgh-rugby,16,10,ok,elo,0.017274,0.048059,0.047728,0.068525,0.08992,0.107842,0.023114,0.119107,0.117197,0.105397,0.08663,0.109761,0.059445,home,5,,
202201,10,271845,2022-12-23T19:35:00+00:00,glasgow-warriors,edinburgh-rugby,16,10,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271845,2022-12-23T19:35:00+00:00,glasgow-warriors,edinburgh-rugby,16,10,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,10,271850,2022-12-23T19:35:00+00:00,connacht-rugby,ulster-rugby,20,22,ok,elo,0.093503,0.143077,0.102024,0.115537,0.119584,0.113123,0.021014,0.09398,0.072939,0.051739,0.033543,0.030638,0.009297,away,10,,
202201,10,271850,2022-12-23T19:35:00+00:00,connacht-rugby,ulster-rugby,20,22,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271850,2022-12-23T19:35:00+00:00,connacht-rugby,ulster-rugby,20,22,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,10,271848,2022-12-24T12:30:00+00:00,benetton-rugby,zebre-parma,38,5,ok,elo,0.000282,0.001927,0.003245,0.006945,0.013581,0.024274,0.00655,0.043273,0.063456,0.085046,0.104175,0.235963,0.411282,home,36,,
202201,10,271848,2022-12-24T12:30:00+00:00,benetton-rugby,zebre-parma,38,5,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271848,2022-12-24T12:30:00+00:00,benetton-rugby,zebre-parma,38,5,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,10,271849,2022-12-26T14:15:00+00:00,dragons-rfc,cardiff-rugby,24,29,ok,elo,0.054369,0.103863,0.08352,0.102971,0.11603,0.119498,0.023377,0.109934,0.092889,0.071734,0.050631,0.051919,0.019265,away,5,,
202201,10,271849,2022-12-26T14:15:00+00:00,dragons-rfc,cardiff-rugby,24,29,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271849,2022-12-26T14:15:00+00:00,dragons-rfc,cardiff-rugby,24,29,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,10,271852,2022-12-26T17:15:00+00:00,ospreys,scarlets,34,14,ok,elo,0.006056,0.022223,0.025898,0.041844,0.061791,0.083397,0.019161,0.106131,0.11752,0.118935,0.110012,0.164864,0.122167,home,11,,
202201,10,271852,2022-12-26T17:15:00+00:00,ospreys,scarlets,34,14,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271852,2022-12-26T17:15:00+00:00,ospreys,scarlets,34,14,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,10,271851,2022-12-26T19:35:00+00:00,munster-rugby,leinster-rugby,19,20,ok,elo,0.161351,0.188109,0.116389,0.119409,0.111967,0.095956,0.016772,0.070807,0.049786,0.031993,0.018791,0.015035,0.003636,away,15,,
202201,10,271851,2022-12-26T19:35:00+00:00,munster-rugby,leinster-rugby,19,20,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,10,271851,2022-12-26T19:35:00+00:00,munster-rugby,leinster-rugby,19,20,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,11,271853,2022-12-30T19:35:00+00:00,edinburgh-rugby,glasgow-warriors,25,32,ok,elo,0.019108,0.05162,0.05041,0.071492,0.092668,0.109782,0.023359,0.119476,0.116126,0.103159,0.083756,0.104304,0.05474,home,5,,
202201,11,271853,2022-12-30T19:35:00+00:00,edinburgh-rugby,glasgow-warriors,25,32,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271853,2022-12-30T19:35:00+00:00,edinburgh-rugby,glasgow-warriors,25,32,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,11,271856,2022-12-31T12:30:00+00:00,zebre-parma,benetton-rugby,17,40,ok,elo,0.222316,0.213238,0.11965,0.114788,0.10065,0.08066,0.013521,0.054916,0.036107,0.021697,0.011916,0.008726,0.001815,away,16,,
202201,11,271856,2022-12-31T12:30:00+00:00,zebre-parma,benetton-rugby,17,40,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271856,2022-12-31T12:30:00+00:00,zebre-parma,benetton-rugby,17,40,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,11,271854,2022-12-31T14:45:00+00:00,hollywoodbets-sharks,vodacom-bulls,47,20,ok,elo,0.038037,0.082603,0.071313,0.092504,0.109669,0.118833,0.023971,0.116196,0.103298,0.083931,0.062328,0.068544,0.028774,away,1,,
202201,11,271854,2022-12-31T14:45:00+00:00,hollywoodbets-sharks,vodacom-bulls,47,20,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271854,2022-12-31T14:45:00+00:00,hollywoodbets-sharks,vodacom-bulls,47,20,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,11,271855,2022-12-31T17:00:00+00:00,dhl-stormers,10bet-lions,40,8,ok,elo,0.000336,0.002229,0.003685,0.007774,0.014986,0.026405,0.007068,0.04627,0.066885,0.088367,0.106704,0.236544,0.392748,home,36,,
202201,11,271855,2022-12-31T17:00:00+00:00,dhl-stormers,10bet-lions,40,8,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271855,2022-12-31T17:00:00+00:00,dhl-stormers,10bet-lions,40,8,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,11,271860,2023-01-01T15:00:00+00:00,cardiff-rugby,ospreys,19,22,ok,elo,0.010758,0.034123,0.036539,0.055445,0.076896,0.097469,0.021585,0.11504,0.119635,0.11371,0.09878,0.13534,0.084678,home,6,,
202201,11,271860,2023-01-01T15:00:00+00:00,cardiff-rugby,ospreys,19,22,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271860,2023-01-01T15:00:00+00:00,cardiff-rugby,ospreys,19,22,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,11,271857,2023-01-01T17:15:00+00:00,scarlets,dragons-rfc,33,17,ok,elo,0.01202,0.037008,0.038955,0.058369,0.079933,0.100047,0.021992,0.116305,0.119432,0.112091,0.09615,0.129394,0.078303,home,6,,
202201,11,271857,2023-01-01T17:15:00+00:00,scarlets,dragons-rfc,33,17,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271857,2023-01-01T17:15:00+00:00,scarlets,dragons-rfc,33,17,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,11,271859,2023-01-01T17:15:00+00:00,ulster-rugby,munster-rugby,14,15,ok,elo,0.003298,0.01394,0.017647,0.03034,0.047673,0.068464,0.016308,0.093866,0.110596,0.119097,0.117218,0.192131,0.169422,home,15,,
202201,11,271859,2023-01-01T17:15:00+00:00,ulster-rugby,munster-rugby,14,15,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271859,2023-01-01T17:15:00+00:00,ulster-rugby,munster-rugby,14,15,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,11,271858,2023-01-01T19:35:00+00:00,leinster-rugby,connacht-rugby,41,12,ok,elo,6.1e-05,0.000536,0.001049,0.002524,0.005552,0.011162,0.003216,0.022914,0.037792,0.056969,0.078487,0.212571,0.567166,home,36,,
202201,11,271858,2023-01-01T19:35:00+00:00,leinster-rugby,connacht-rugby,41,12,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,11,271858,2023-01-01T19:35:00+00:00,leinster-rugby,connacht-rugby,41,12,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,12,271861,2023-01-06T19:35:00+00:00,dragons-rfc,vodacom-bulls,14,29,ok,elo,0.303143,0.231426,0.116361,0.103628,0.084349,0.062749,0.010038,0.039073,0.023848,0.013303,0.006782,0.004506,0.000795,away,21,,
202201,12,271861,2023-01-06T19:35:00+00:00,dragons-rfc,vodacom-bulls,14,29,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271861,2023-01-06T19:35:00+00:00,dragons-rfc,vodacom-bulls,14,29,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,12,271866,2023-01-06T19:35:00+00:00,munster-rugby,10bet-lions,33,3,ok,elo,0.00378,0.015493,0.019263,0.032671,0.050643,0.071747,0.016956,0.096777,0.112487,0.119499,0.116025,0.186468,0.158189,home,15,,
202201,12,271866,2023-01-06T19:35:00+00:00,munster-rugby,10bet-lions,33,3,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271866,2023-01-06T19:35:00+00:00,munster-rugby,10bet-lions,33,3,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,12,271863,2023-01-07T13:00:00+00:00,benetton-rugby,ulster-rugby,31,29,ok,elo,0.144998,0.179202,0.114244,0.119657,0.114544,0.100215,0.017742,0.075809,0.054416,0.0357,0.021406,0.017606,0.004462,away,11,,
202201,12,271863,2023-01-07T13:00:00+00:00,benetton-rugby,ulster-rugby,31,29,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271863,2023-01-07T13:00:00+00:00,benetton-rugby,ulster-rugby,31,29,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,12,271868,2023-01-07T15:00:00+00:00,edinburgh-rugby,zebre-parma,24,17,ok,elo,2.8e-05,0.000278,0.000583,0.001483,0.003448,0.007328,0.002176,0.01608,0.028037,0.04468,0.065076,0.192022,0.638782,home,36,,
202201,12,271868,2023-01-07T15:00:00+00:00,edinburgh-rugby,zebre-parma,24,17,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271868,2023-01-07T15:00:00+00:00,edinburgh-rugby,zebre-parma,24,17,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,12,271864,2023-01-07T17:15:00+00:00,connacht-rugby,hollywoodbets-sharks,24,12,ok,elo,0.072021,0.123215,0.093292,0.110208,0.118992,0.117422,0.022383,0.102625,0.083087,0.061481,0.041579,0.040219,0.013478,away,5,,
202201,12,271864,2023-01-07T17:15:00+00:00,connacht-rugby,hollywoodbets-sharks,24,12,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271864,2023-01-07T17:15:00+00:00,connacht-rugby,hollywoodbets-sharks,24,12,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,12,271865,2023-01-07T17:15:00+00:00,cardiff-rugby,scarlets,22,28,ok,elo,0.004051,0.016344,0.020133,0.033909,0.052196,0.073434,0.017285,0.098227,0.113379,0.11961,0.115327,0.183485,0.152621,home,15,,
202201,12,271865,2023-01-07T17:15:00+00:00,cardiff-rugby,scarlets,22,28,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271865,2023-01-07T17:15:00+00:00,cardiff-rugby,scarlets,22,28,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,12,271867,2023-01-07T19:35:00+00:00,ospreys,leinster-rugby,19,24,ok,elo,0.360793,0.236289,0.110685,0.093998,0.07296,0.051758,0.008034,0.030442,0.017717,0.009424,0.004582,0.002863,0.000455,away,36,,
202201,12,271867,2023-01-07T19:35:00+00:00,ospreys,leinster-rugby,19,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271867,2023-01-07T19:35:00+00:00,ospreys,leinster-rugby,19,24,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,12,271862,2023-01-08T15:00:00+00:00,glasgow-warriors,dhl-stormers,24,17,ok,elo,0.116434,0.160873,0.108682,0.118512,0.118113,0.107588,0.019527,0.085419,0.063836,0.043602,0.027219,0.023628,0.006568,away,11,,
202201,12,271862,2023-01-08T15:00:00+00:00,glasgow-warriors,dhl-stormers,24,17,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,12,271862,2023-01-08T15:00:00+00:00,glasgow-warriors,dhl-stormers,24,17,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,13,271869,2023-01-27T19:35:00+00:00,ulster-rugby,dhl-stormers,35,5,ok,elo,0.036268,0.080049,0.069737,0.091052,0.108653,0.118502,0.023998,0.116782,0.104497,0.08546,0.063878,0.070886,0.030237,away,1,,
202201,13,271869,2023-01-27T19:35:00+00:00,ulster-rugby,dhl-stormers,35,5,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271869,2023-01-27T19:35:00+00:00,ulster-rugby,dhl-stormers,35,5,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,13,271874,2023-01-27T19:35:00+00:00,scarlets,vodacom-bulls,37,28,ok,elo,0.185528,0.19948,0.11847,0.118161,0.107715,0.089744,0.015413,0.064019,0.04376,0.027339,0.01561,0.012032,0.00273,away,15,,
202201,13,271874,2023-01-27T19:35:00+00:00,scarlets,vodacom-bulls,37,28,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271874,2023-01-27T19:35:00+00:00,scarlets,vodacom-bulls,37,28,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,13,271871,2023-01-28T14:30:00+00:00,benetton-rugby,munster-rugby,30,40,ok,elo,0.073349,0.12455,0.09392,0.110632,0.119107,0.117198,0.022301,0.102077,0.082406,0.060802,0.041002,0.039506,0.013149,away,5,,
202201,13,271871,2023-01-28T14:30:00+00:00,benetton-rugby,munster-rugby,30,40,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271871,2023-01-28T14:30:00+00:00,benetton-rugby,munster-rugby,30,40,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,13,271872,2023-01-28T15:00:00+00:00,dragons-rfc,glasgow-warriors,28,42,ok,elo,0.253385,0.222003,0.119191,0.110964,0.094418,0.073427,0.012079,0.048222,0.030767,0.017941,0.009562,0.006731,0.00131,away,21,,
202201,13,271872,2023-01-28T15:00:00+00:00,dragons-rfc,glasgow-warriors,28,42,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271872,2023-01-28T15:00:00+00:00,dragons-rfc,glasgow-warriors,28,42,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,13,271876,2023-01-28T17:05:00+00:00,leinster-rugby,cardiff-rugby,38,14,ok,elo,1.1e-05,0.000127,0.000287,0.000778,0.001927,0.004361,0.001341,0.010323,0.01917,0.032538,0.050475,0.164297,0.714366,home,36,,
202201,13,271876,2023-01-28T17:05:00+00:00,leinster-rugby,cardiff-rugby,38,14,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271876,2023-01-28T17:05:00+00:00,leinster-rugby,cardiff-rugby,38,14,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,13,271875,2023-01-28T17:15:00+00:00,edinburgh-rugby,hollywoodbets-sharks,19,22,ok,elo,0.043032,0.089524,0.075462,0.096221,0.112136,0.11944,0.023846,0.114409,0.09998,0.079853,0.058291,0.062604,0.025201,away,1,,
202201,13,271875,2023-01-28T17:15:00+00:00,edinburgh-rugby,hollywoodbets-sharks,19,22,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271875,2023-01-28T17:15:00+00:00,edinburgh-rugby,hollywoodbets-sharks,19,22,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,13,271873,2023-01-28T19:35:00+00:00,connacht-rugby,10bet-lions,43,24,ok,elo,0.007753,0.026764,0.030101,0.047365,0.068119,0.089537,0.020256,0.110386,0.119041,0.11733,0.105694,0.152503,0.105151,home,10,,
202201,13,271873,2023-01-28T19:35:00+00:00,connacht-rugby,10bet-lions,43,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271873,2023-01-28T19:35:00+00:00,connacht-rugby,10bet-lions,43,24,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202201,13,271870,2023-01-29T15:00:00+00:00,zebre-parma,ospreys,24,28,ok,elo,0.317409,0.233194,0.115165,0.101332,0.081489,0.059894,0.009508,0.036758,0.022165,0.012216,0.006153,0.004025,0.000692,away,25,,
202201,13,271870,2023-01-29T15:00:00+00:00,zebre-parma,ospreys,24,28,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202201,13,271870,2023-01-29T15:00:00+00:00,zebre-parma,ospreys,24,28,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202201,1,271779,2023-02-04T12:00:00+00:00,hollywoodbets-sharks,dhl-stormers,19,46,ok,elo,0.042017,0.088149,0.074652,0.095508,0.111678,0.119352,0.023877,0.114786,0.100646,0.080655,0.059074,0.063739,0.025868,away,1,,
202201,1,271779,2023-02-04T12:00:00+00:00,hollywoodbets-sharks,dhl-stormers,19,46,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
